"key","year","new students","delay","gim","gic","giu","rim","ric","riu","pim","pic","piu","lost"
"Construction Management",2007,22,7,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2007,22,8,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2007,22,9,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2007,22,10,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2008,29,1,0,0,0,19,21,26,19,21,26,3
"Construction Management",2008,29,2,0,0,0,16,19,24,16,19,24,5
"Construction Management",2008,29,3,0,0,0,11,16,21,11,16,21,8
"Construction Management",2008,29,4,3,3,4,8,13,17,11,16,21,8
"Construction Management",2008,29,5,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2008,29,6,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2008,29,7,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2008,29,8,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2008,29,9,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2008,29,10,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2009,15,1,0,0,0,10,10,10,10,10,10,5
"Construction Management",2009,15,2,0,0,0,5,5,6,5,5,6,9
"Construction Management",2009,15,3,0,0,0,5,5,5,5,5,5,10
"Construction Management",2009,15,4,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2009,15,5,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2009,15,6,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2009,15,7,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2009,15,8,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2009,15,9,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2009,15,10,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2010,9,1,0,0,0,5,6,7,5,6,7,2
"Construction Management",2010,9,2,0,0,0,4,5,7,4,5,7,2
"Construction Management",2010,9,3,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2010,9,4,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2010,9,5,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2010,9,6,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2010,9,7,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2010,9,8,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2010,9,9,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2010,9,10,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2011,15,1,0,0,0,9,9,9,9,9,9,6
"Construction Management",2011,15,2,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2011,15,3,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2011,15,4,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2011,15,5,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2011,15,6,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2011,15,7,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2011,15,8,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2011,15,9,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2011,15,10,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2008,3,1,0,0,0,2,2,2,2,2,2,1
"Systems Engineering",2008,3,2,0,0,0,0,0,1,0,0,1,2
"Systems Engineering",2008,3,3,0,0,0,0,0,1,0,0,1,2
"Systems Engineering",2008,3,4,0,0,1,0,0,0,0,0,1,2
"Systems Engineering",2008,3,5,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2008,3,6,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2008,3,7,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2008,3,8,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2008,3,9,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2008,3,10,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2009,7,1,0,0,0,5,6,7,5,6,7,0
"Systems Engineering",2009,7,2,0,0,0,4,5,6,4,5,6,1
"Systems Engineering",2009,7,3,0,0,0,4,5,6,4,5,6,1
"Systems Engineering",2009,7,4,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2009,7,5,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2009,7,6,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2009,7,7,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2009,7,8,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2009,7,9,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2009,7,10,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2010,6,1,0,0,0,6,6,6,6,6,6,0
"Systems Engineering",2010,6,2,0,0,0,6,6,6,6,6,6,0
"Systems Engineering",2010,6,3,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2010,6,4,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2010,6,5,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2010,6,6,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2010,6,7,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2010,6,8,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2010,6,9,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2010,6,10,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2011,4,1,0,0,0,2,2,4,2,2,4,0
"Systems Engineering",2011,4,2,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2011,4,3,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2011,4,4,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2011,4,5,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2011,4,6,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2011,4,7,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2011,4,8,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2011,4,9,"null","null","null","null","null","null","null","null","null","null"
"Systems Engineering",2011,4,10,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2000,48,1,0,0,0,6,32,40,6,32,40,8
"Engineering-Undesignated",2000,48,2,0,0,0,1,22,39,1,22,39,9
"Engineering-Undesignated",2000,48,3,0,0,0,1,20,36,1,20,36,12
"Engineering-Undesignated",2000,48,4,0,9,12,0,9,22,0,18,34,14
"Engineering-Undesignated",2000,48,5,0,16,26,0,2,6,0,18,32,16
"Engineering-Undesignated",2000,48,6,0,16,31,0,2,3,0,18,34,14
"Engineering-Undesignated",2000,48,7,0,17,33,0,1,1,0,18,34,14
"Engineering-Undesignated",2000,48,8,0,18,34,0,0,0,0,18,34,14
"Engineering-Undesignated",2000,48,9,0,18,34,0,0,0,0,18,34,14
"Engineering-Undesignated",2000,48,10,0,18,34,0,0,0,0,18,34,14
"Engineering-Undesignated",2001,20,1,0,0,0,7,13,17,7,13,17,3
"Engineering-Undesignated",2001,20,2,0,0,0,2,9,13,2,9,13,7
"Engineering-Undesignated",2001,20,3,0,0,0,0,7,13,0,7,13,7
"Engineering-Undesignated",2001,20,4,0,3,5,0,4,9,0,7,14,6
"Engineering-Undesignated",2001,20,5,0,6,10,0,0,4,0,6,14,6
"Engineering-Undesignated",2001,20,6,0,6,11,0,0,2,0,6,13,7
"Engineering-Undesignated",2001,20,7,0,6,12,0,0,1,0,6,13,7
"Engineering-Undesignated",2001,20,8,0,6,12,0,0,1,0,6,13,7
"Engineering-Undesignated",2001,20,9,0,6,13,0,0,0,0,6,13,7
"Engineering-Undesignated",2001,20,10,0,6,14,0,0,0,0,6,14,6
"Engineering-Undesignated",2002,24,1,0,0,0,3,17,22,3,17,22,2
"Engineering-Undesignated",2002,24,2,0,0,0,1,15,21,1,15,21,3
"Engineering-Undesignated",2002,24,3,0,0,0,0,13,20,0,13,20,4
"Engineering-Undesignated",2002,24,4,0,7,9,1,5,11,1,12,20,4
"Engineering-Undesignated",2002,24,5,0,12,18,0,0,3,0,12,21,3
"Engineering-Undesignated",2002,24,6,0,12,20,0,1,1,0,13,21,3
"Engineering-Undesignated",2002,24,7,0,12,20,0,1,1,0,13,21,3
"Engineering-Undesignated",2002,24,8,0,13,20,0,0,0,0,13,20,4
"Engineering-Undesignated",2002,24,9,0,13,20,0,0,0,0,13,20,4
"Engineering-Undesignated",2002,24,10,0,13,20,0,0,0,0,13,20,4
"Engineering-Undesignated",2003,22,1,0,0,0,7,15,18,7,15,18,4
"Engineering-Undesignated",2003,22,2,0,0,0,1,12,15,1,12,15,7
"Engineering-Undesignated",2003,22,3,0,0,0,0,10,13,0,10,13,9
"Engineering-Undesignated",2003,22,4,0,6,7,0,5,8,0,11,15,7
"Engineering-Undesignated",2003,22,5,0,11,12,0,1,4,0,12,16,6
"Engineering-Undesignated",2003,22,6,0,11,14,0,1,3,0,12,17,5
"Engineering-Undesignated",2003,22,7,0,11,14,0,1,1,0,12,15,7
"Engineering-Undesignated",2003,22,8,0,12,15,0,0,0,0,12,15,7
"Engineering-Undesignated",2003,22,9,0,12,16,0,0,0,0,12,16,6
"Engineering-Undesignated",2003,22,10,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2004,22,1,0,0,0,4,15,19,4,15,19,3
"Engineering-Undesignated",2004,22,2,0,0,0,2,13,18,2,13,18,4
"Engineering-Undesignated",2004,22,3,0,0,0,1,14,19,1,14,19,3
"Engineering-Undesignated",2004,22,4,0,8,10,0,5,9,0,13,19,3
"Engineering-Undesignated",2004,22,5,0,10,14,0,3,4,0,13,18,4
"Engineering-Undesignated",2004,22,6,0,10,15,0,3,4,0,13,19,3
"Engineering-Undesignated",2004,22,7,0,11,16,0,1,2,0,12,18,4
"Engineering-Undesignated",2004,22,8,0,11,16,0,1,2,0,12,18,4
"Engineering-Undesignated",2004,22,9,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2004,22,10,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2005,8,1,0,0,0,1,3,7,1,3,7,1
"Engineering-Undesignated",2005,8,2,0,0,0,0,3,6,0,3,6,2
"Engineering-Undesignated",2005,8,3,0,0,0,0,2,5,0,2,5,3
"Engineering-Undesignated",2005,8,4,0,1,1,0,0,3,0,1,4,4
"Engineering-Undesignated",2005,8,5,0,2,3,0,0,1,0,2,4,4
"Engineering-Undesignated",2005,8,6,0,2,4,0,0,1,0,2,5,3
"Engineering-Undesignated",2005,8,7,0,2,5,0,0,0,0,2,5,3
"Engineering-Undesignated",2005,8,8,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2005,8,9,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2005,8,10,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2006,38,1,0,0,0,17,25,31,17,25,31,7
"Engineering-Undesignated",2006,38,2,0,0,0,1,18,23,1,18,23,15
"Engineering-Undesignated",2006,38,3,0,0,0,0,17,24,0,17,24,14
"Engineering-Undesignated",2006,38,4,0,2,6,0,10,13,0,12,19,19
"Engineering-Undesignated",2006,38,5,0,10,16,0,1,2,0,11,18,20
"Engineering-Undesignated",2006,38,6,0,11,17,0,1,3,0,12,20,18
"Engineering-Undesignated",2006,38,7,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2006,38,8,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2006,38,9,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2006,38,10,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2007,52,1,0,0,0,13,36,44,13,36,44,8
"Engineering-Undesignated",2007,52,2,0,0,0,3,29,40,3,29,40,12
"Engineering-Undesignated",2007,52,3,0,0,0,0,28,39,0,28,39,13
"Engineering-Undesignated",2007,52,4,0,5,8,0,20,29,0,25,37,15
"Engineering-Undesignated",2007,52,5,0,19,27,0,6,10,0,25,37,15
"Engineering-Undesignated",2007,52,6,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2007,52,7,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2007,52,8,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2007,52,9,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2007,52,10,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2008,46,1,0,0,0,10,26,31,10,26,31,15
"Engineering-Undesignated",2008,46,2,0,0,0,0,15,24,0,15,24,22
"Engineering-Undesignated",2008,46,3,0,0,0,0,14,20,0,14,20,26
"Engineering-Undesignated",2008,46,4,0,5,7,0,10,12,0,15,19,27
"Engineering-Undesignated",2008,46,5,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2008,46,6,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2008,46,7,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2008,46,8,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2008,46,9,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2008,46,10,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2009,85,1,0,0,0,11,50,63,11,50,63,22
"Engineering-Undesignated",2009,85,2,0,0,0,1,42,56,1,42,56,29
"Engineering-Undesignated",2009,85,3,0,0,0,0,35,54,0,35,54,31
"Engineering-Undesignated",2009,85,4,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2009,85,5,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2009,85,6,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2009,85,7,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2009,85,8,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2009,85,9,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2009,85,10,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2010,85,1,0,0,0,18,50,69,18,50,69,16
"Engineering-Undesignated",2010,85,2,0,0,0,0,36,56,0,36,56,29
"Engineering-Undesignated",2010,85,3,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2010,85,4,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2010,85,5,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2010,85,6,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2010,85,7,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2010,85,8,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2010,85,9,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2010,85,10,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2011,76,1,0,0,0,13,47,57,13,47,57,19
"Engineering-Undesignated",2011,76,2,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2011,76,3,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2011,76,4,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2011,76,5,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2011,76,6,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2011,76,7,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2011,76,8,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2011,76,9,"null","null","null","null","null","null","null","null","null","null"
"Engineering-Undesignated",2011,76,10,"null","null","null","null","null","null","null","null","null","null"
"College of Engineering",2000,119,1,-1,0,0,-1,82,95,-1,82,95,24
"College of Engineering",2000,119,2,-1,0,0,-1,55,81,-1,55,81,38
"College of Engineering",2000,119,3,-1,0,0,-1,48,74,-1,48,74,45
"College of Engineering",2000,119,4,-1,25,34,-1,23,40,-1,48,74,45
"College of Engineering",2000,119,5,-1,45,65,-1,3,10,-1,48,75,44
"College of Engineering",2000,119,6,-1,45,70,-1,2,5,-1,47,75,44
"College of Engineering",2000,119,7,-1,47,73,-1,1,3,-1,48,76,43
"College of Engineering",2000,119,8,-1,48,76,-1,0,1,-1,48,77,42
"College of Engineering",2000,119,9,-1,48,77,-1,0,0,-1,48,77,42
"College of Engineering",2000,119,10,-1,48,77,-1,0,0,-1,48,77,42
"College of Engineering",2001,122,1,-1,0,0,-1,86,93,-1,86,93,29
"College of Engineering",2001,122,2,-1,0,0,-1,68,78,-1,68,78,44
"College of Engineering",2001,122,3,-1,2,2,-1,55,70,-1,57,72,50
"College of Engineering",2001,122,4,-1,28,33,-1,26,36,-1,54,69,53
"College of Engineering",2001,122,5,-1,49,58,-1,4,10,-1,53,68,54
"College of Engineering",2001,122,6,-1,52,64,-1,2,5,-1,54,69,53
"College of Engineering",2001,122,7,-1,52,65,-1,0,3,-1,52,68,54
"College of Engineering",2001,122,8,-1,52,65,-1,2,6,-1,54,71,51
"College of Engineering",2001,122,9,-1,52,68,-1,1,2,-1,53,70,52
"College of Engineering",2001,122,10,-1,52,69,-1,1,3,-1,53,72,50
"College of Engineering",2002,130,1,-1,0,0,-1,88,106,-1,88,106,24
"College of Engineering",2002,130,2,-1,0,0,-1,75,97,-1,75,97,33
"College of Engineering",2002,130,3,-1,0,0,-1,66,89,-1,66,89,41
"College of Engineering",2002,130,4,-1,31,38,-1,34,49,-1,65,87,43
"College of Engineering",2002,130,5,-1,52,69,-1,10,19,-1,62,88,42
"College of Engineering",2002,130,6,-1,59,81,-1,4,8,-1,63,89,41
"College of Engineering",2002,130,7,-1,62,85,-1,2,6,-1,64,91,39
"College of Engineering",2002,130,8,-1,63,86,-1,0,3,-1,63,89,41
"College of Engineering",2002,130,9,-1,63,87,-1,0,1,-1,63,88,42
"College of Engineering",2002,130,10,-1,63,88,-1,0,1,-1,63,89,41
"College of Engineering",2003,171,1,-1,0,0,-1,120,135,-1,120,135,36
"College of Engineering",2003,171,2,-1,0,0,-1,93,114,-1,93,114,57
"College of Engineering",2003,171,3,-1,0,0,-1,87,112,-1,87,112,59
"College of Engineering",2003,171,4,-1,39,44,-1,50,72,-1,89,116,55
"College of Engineering",2003,171,5,-1,69,81,-1,15,27,-1,84,108,63
"College of Engineering",2003,171,6,-1,74,92,-1,6,14,-1,80,106,65
"College of Engineering",2003,171,7,-1,77,98,-1,4,7,-1,81,105,66
"College of Engineering",2003,171,8,-1,80,102,-1,1,2,-1,81,104,67
"College of Engineering",2003,171,9,-1,80,106,-1,2,3,-1,82,109,62
"College of Engineering",2003,171,10,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2004,238,1,-1,0,0,-1,173,196,-1,173,196,42
"College of Engineering",2004,238,2,-1,0,0,-1,135,166,-1,135,166,72
"College of Engineering",2004,238,3,-1,1,1,-1,126,158,-1,127,159,79
"College of Engineering",2004,238,4,-1,56,67,-1,67,90,-1,123,157,81
"College of Engineering",2004,238,5,-1,103,126,-1,16,26,-1,119,152,86
"College of Engineering",2004,238,6,-1,109,135,-1,11,18,-1,120,153,85
"College of Engineering",2004,238,7,-1,113,144,-1,7,11,-1,120,155,83
"College of Engineering",2004,238,8,-1,116,148,-1,4,8,-1,120,156,82
"College of Engineering",2004,238,9,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2004,238,10,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2005,258,1,-1,0,0,-1,186,208,-1,186,208,50
"College of Engineering",2005,258,2,-1,0,0,-1,156,187,-1,156,187,71
"College of Engineering",2005,258,3,-1,0,0,-1,138,177,-1,138,177,81
"College of Engineering",2005,258,4,-1,53,57,-1,75,109,-1,128,166,92
"College of Engineering",2005,258,5,-1,108,130,-1,20,35,-1,128,165,93
"College of Engineering",2005,258,6,-1,120,155,-1,9,16,-1,129,171,87
"College of Engineering",2005,258,7,-1,110,149,-1,6,13,-1,116,162,96
"College of Engineering",2005,258,8,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2005,258,9,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2005,258,10,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2006,377,1,-1,0,0,-1,248,283,-1,248,283,94
"College of Engineering",2006,377,2,-1,0,0,-1,202,243,-1,202,243,134
"College of Engineering",2006,377,3,-1,0,1,-1,195,239,-1,195,240,137
"College of Engineering",2006,377,4,-1,67,82,-1,108,139,-1,175,221,156
"College of Engineering",2006,377,5,-1,138,166,-1,38,55,-1,176,221,156
"College of Engineering",2006,377,6,-1,163,201,-1,12,23,-1,175,224,153
"College of Engineering",2006,377,7,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2006,377,8,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2006,377,9,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2006,377,10,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2007,434,1,-1,0,0,-1,316,363,-1,316,363,71
"College of Engineering",2007,434,2,-1,0,0,-1,264,317,-1,264,317,117
"College of Engineering",2007,434,3,-1,0,0,-1,245,303,-1,245,303,131
"College of Engineering",2007,434,4,-1,89,103,-1,144,196,-1,233,299,135
"College of Engineering",2007,434,5,-1,180,220,-1,47,68,-1,227,288,146
"College of Engineering",2007,434,6,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2007,434,7,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2007,434,8,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2007,434,9,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2007,434,10,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2008,454,1,-1,0,0,-1,323,366,-1,323,366,88
"College of Engineering",2008,454,2,-1,0,0,-1,249,310,-1,249,310,144
"College of Engineering",2008,454,3,-1,0,0,-1,213,278,-1,213,278,176
"College of Engineering",2008,454,4,-1,63,76,-1,145,199,-1,208,275,179
"College of Engineering",2008,454,5,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2008,454,6,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2008,454,7,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2008,454,8,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2008,454,9,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2008,454,10,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2009,459,1,-1,0,0,-1,297,349,-1,297,349,110
"College of Engineering",2009,459,2,-1,0,0,-1,227,299,-1,227,299,160
"College of Engineering",2009,459,3,-1,1,2,-1,196,275,-1,197,277,182
"College of Engineering",2009,459,4,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2009,459,5,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2009,459,6,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2009,459,7,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2009,459,8,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2009,459,9,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2009,459,10,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2010,460,1,-1,0,0,-1,287,364,-1,287,364,96
"College of Engineering",2010,460,2,-1,0,0,-1,230,318,-1,230,318,142
"College of Engineering",2010,460,3,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2010,460,4,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2010,460,5,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2010,460,6,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2010,460,7,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2010,460,8,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2010,460,9,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2010,460,10,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2011,415,1,-1,0,0,-1,262,321,-1,262,321,94
"College of Engineering",2011,415,2,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2011,415,3,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2011,415,4,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2011,415,5,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2011,415,6,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2011,415,7,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2011,415,8,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2011,415,9,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Engineering",2011,415,10,-1,"null","null",-1,"null","null",-1,"null","null","null"
